Unnamed: 0,Unnamed: 1,Alliance,Systems,Members,Corps
5686.0,,Legions of the Dragon Alliance,0,0,0
5687.0,,Legions of the Pulsar,0,0,0
5688.0,,legionum tenebrae,0,0,0
5689.0,,LEGIT ALIANCE WORK,0,0,0
5690.0,,Legit.,0,0,0
5691.0,,Legitimate Business,0,0,0
5692.0,,Legiunea ROmana,0,0,0
5693.0,,Lemniskate,0,0,0
5694.0,,Les Enfants Terribles...,0,0,0
5695.0,,Les Industries Phoenix Alliance,0,0,0
5696.0,,Les Industries Phoenix Alliance,0,0,0
5697.0,,Les Industries Phoenix Alliance,0,0,0
5698.0,,Les Pacte Des Loups,0,0,0
5699.0,,Les Veilleurs de Mondes,0,0,0
5700.0,,Let hear your Voice,0,0,0
5701.0,,Let's Do This.,0,0,0
5702.0,,Lethal Ignorance,0,0,0
5703.0,,LethalityGaming,0,0,0
5704.0,,Letter of Marque and Reprisal,0,0,0
5705.0,,LEX Alliance,0,0,0
5706.0,,LEX LEGIONEM,0,0,0
5707.0,,Lex Legis Training Grounds,0,0,0
5708.0,,Lex Legis Victi,0,0,0
5709.0,,Lex Talionis Alliance,0,0,0
5710.0,,LEXICANUM.,0,0,0
5711.0,,Li3 Federation,0,0,0
5712.0,,Liandri Covenant,0,0,0
5713.0,,Liberal Alliance,0,0,0
5714.0,,Liberi Fatales,0,0,0
5715.0,,Liberi Noctis,0,0,0
5716.0,,Libertad,0,0,0
5717.0,,Libertas Ascending,0,0,0
5718.0,,Libertas Fidelitas,0,0,0
5719.0,,Libertas Fidelitas,0,0,0
5720.0,,Liberti Fidelis,0,0,0
5721.0,,Libertus Coventu Alliance,0,0,0
5722.0,,Libertus Specialis,0,0,0
5723.0,,Liberty Alliance,0,0,0
5724.0,,Liberty.,0,0,0
5725.0,,Liberum Arbitrium Inc.,0,0,0
5726.0,,Licence to Roam,0,0,0
5727.0,,Life in Mars,0,0,0
5728.0,,liga of mafraq,0,0,0
5729.0,,Light Wizards Alliance,0,0,0
5730.0,,Lighthouse Industries,0,0,0
5731.0,,Lightning Knights,0,0,0
5732.0,,Lightnings Hand Alliance,0,0,0
5733.0,,like i pay attention to alliance names,0,0,0
5734.0,,Likho Clade,0,0,0
5735.0,,Limited Liability Alliance,0,0,0
5736.0,,Limitless Inc.,0,0,0
5737.0,,Limitless Redux,0,0,0
5738.0,,Lion's Kingdom Alliance,0,0,0
5739.0,,Liquor Guns Bacon and Tits,0,0,0
5740.0,,Liquor Legion,0,0,0
5741.0,,Liquore di Fragola,0,0,0
5742.0,,Little Green Alliance,0,0,0
5743.0,,LITTLE PONY SLAYSTATION,0,0,0
5744.0,,LITTLE PONY SLAYSTATION,0,0,0
5745.0,,Live Cycle,0,0,0
5746.0,,Live Together or Die Alone,0,0,0
5747.0,,Living Breathing Fuel Blocks,0,0,0
5748.0,,LiVingInTheBoX,0,0,0
5749.0,,Lizard Kings,0,0,0
5750.0,,Llamagedon,0,0,0
5751.0,,lllllllllllllll,0,0,0
5752.0,,lllllllllllllllll,0,0,0
5753.0,,lllllllllllllllll,0,0,0
5754.0,,lllllllllllllllllllllllllllllllllll,0,0,0
5755.0,,lNERVl,0,0,0
5756.0,,LOADED CONCRETE,0,0,0
5757.0,,LOADED-DICE,0,0,0
5758.0,,Loading,0,0,0
5759.0,,Lobos Unidos,0,0,0
5760.0,,Local Down,0,0,0
5761.0,,Local Down,0,0,0
5762.0,,Local.Spike,0,0,0
5763.0,,Lock N Reload,0,0,0
5764.0,,Locked Alliance,0,0,0
5765.0,,LockJaw Inc.,0,0,0
5766.0,,Lodizal Conglomerate,0,0,0
5767.0,,Logistical Nightmares Alliance,0,0,0
5768.0,,Logistics and Industrial Dorks,0,0,0
5769.0,,Logitech Blasters,0,0,0
5770.0,,Logos Investments Alliance,0,0,0
5771.0,,Lokun Listamenn,0,0,0
5772.0,,LOLCATS,0,0,0
5773.0,,LOLD0NGS,0,0,0
5774.0,,Lollipops.,0,0,0
5775.0,,Lollypop Alliance,0,0,0
5776.0,,Lone Star Defense League,0,0,0
5777.0,,Lone Star Partners,0,0,0
5778.0,,Lone Star Syndicate,0,0,0
5779.0,,Lonehorn's Astral Alliance,0,0,0
5780.0,,Lonely Maple Conglomerate,0,0,0
5781.0,,Lonely Maple Conglomeration,0,0,0
5782.0,,Lonestar Republic,0,0,0
5783.0,,Lonetrek Bank Holdings,0,0,0
5784.0,,Lonetrek Industrial Mining Enterprises,0,0,0
5785.0,,Lonetrek Steels-TECH Division,0,0,0
5786.0,,LONG AND HARD.,0,0,0
5787.0,,Long Distance Serial Killlers,0,0,0
5788.0,,LONG ZU Alliance,0,0,0
5789.0,,Looking Glass Ventures,0,0,0
5790.0,,Looking Glass World,0,0,0
5791.0,,Looney Toons.,0,0,0
5792.0,,Loosely Affiliated,0,0,0
5793.0,,Lords 0f Justice Alliance,0,0,0
5794.0,,Lords Of Stars,0,0,0
5795.0,,Lords of the Damned,0,0,0
5796.0,,Lorenz Alliance,0,0,0
5797.0,,Los Locos Cartel,0,0,0
5798.0,,LOSEMATAR.,0,0,0
5799.0,,Lossmail Pending,0,0,0
5800.0,,Lost Alliance,0,0,0
5801.0,,Lost and Found.,0,0,0
5802.0,,Lost Boy's available,0,0,0
5803.0,,Lost Cause Syndicate,0,0,0
5804.0,,Lost Cause Syndicate,0,0,0
5805.0,,Lost Children of Eve,0,0,0
5806.0,,Lost Dragon Spires,0,0,0
5807.0,,LOST DRONE SOCIETY,0,0,0
5808.0,,Lost Guardians,0,0,0
5809.0,,Lost in Space Alliance,0,0,0
5810.0,,Lost Incorporated,0,0,0
5811.0,,Lost Legion Alliance,0,0,0
5812.0,,Lost Obsession,0,0,0
5813.0,,Lost Obsession,0,0,0
5814.0,,Lost Outcast's Combined Army League,0,0,0
5815.0,,Lost Progeny,0,0,0
5816.0,,Lost Sheep Domain,0,0,0
5817.0,,Lotka Voltera,0,0,0
5818.0,,Lotka-Volterra Alliance,0,0,6
5819.0,,Lotka-Volterra Alliance,0,0,0
5820.0,,Lotto Syndicate,0,0,0
5821.0,,Loud and Dawn,0,0,0
5822.0,,LOVE HATE Industries,0,0,0
5823.0,,LoveClub,0,0,0
5824.0,,Low Class,0,0,0
5825.0,,Low Hanging Fruit,0,0,0
5826.0,,Low Sec Free Fire,0,0,0
5827.0,,Low-Class,0,0,0
5828.0,,Lowlands Confederation,0,0,0
5829.0,,Lowrollers Club,0,0,0
5830.0,,LowSec Renegade,0,0,0
5831.0,,LTC Vuvovich Corporation Alliance,0,0,0
5832.0,,Lucidus Subjugatus,0,0,0
5833.0,,Lucidus Subjugatus,0,0,0
5834.0,,Lucifer's Alliance,0,0,0
5835.0,,Lucifer's Army,0,0,0
5836.0,,Lucifer's Legion,0,0,0
5837.0,,Luck Alliance,0,0,0
5838.0,,Lucky 13 alliance,0,0,0
5839.0,,LUCKY LEAGUE,0,0,0
5840.0,,Lucky Little Guys,0,0,0
5841.0,,LUCKY PEOPLE CENTER,0,0,0
5842.0,,Lucky Starbase Syndicate,0,0,0
5843.0,,Lucky Town,0,0,0
5844.0,,Lucrum,0,0,0
5845.0,,Luminance Alliance,0,0,0
5846.0,,Luminance Alliance,0,0,0
5847.0,,Lumpini Assassin's,0,0,0
5848.0,,Luna Sanguinem,0,0,0
5849.0,,Lunar Dominion,0,0,0
5850.0,,Lunar Industries Partnership,0,0,0
5851.0,,Lunatic Fringe.,0,0,0
5852.0,,Lunch Money Syndicate,0,0,0
5853.0,,Lundstrom Interstellar Explorations,0,0,0
5854.0,,Lupus Caerulus,0,0,0
5855.0,,Lupus Factis non Verbis,0,0,0
5856.0,,Lupus Sarcina,0,0,0
5857.0,,Lux Aeterna Eternal Light,0,0,0
5858.0,,Lux Aetherna,0,0,0
5859.0,,Lux Caelestia,0,0,0
5860.0,,Lux Caelestia,0,0,0
5861.0,,Lux Caelestia,0,0,0
5862.0,,Lynx Alliance,0,0,0
5863.0,,M - I - T - E,0,0,0
5864.0,,M 3 R C I L 3 S S,0,0,0
5865.0,,M A N J U S A K A,0,0,0
5866.0,,M E T H O D,0,0,0
5867.0,,M I R A G E,0,0,0
5868.0,,M O N O L I T H,0,0,0
5869.0,,M O N O P O L Y,0,0,0
5870.0,,M U G A T U,0,0,0
5871.0,,M y S t E r Y,0,0,0
5872.0,,M-A-L-E-V-O-L-E-N-C-E,0,0,0
5873.0,,M-A-T-R-I-X Allianz,0,0,0
5874.0,,M. PIRE,0,0,0
5875.0,,M. PIRE,0,0,0
5876.0,,M.A.D. Consortium,0,0,0
5877.0,,M.I.F,0,0,0
5878.0,,M.U.T.I.N.Y.,0,0,0
5879.0,,M0PED Club,0,0,0
5880.0,,M0STLY AFK,0,0,0
5881.0,,M3 Industries,0,0,0
5882.0,,MaccaAlliance,0,0,0
5883.0,,Macchiato Mafia,0,0,0
5884.0,,MacClintock's Bronze Barbarians,0,0,0
5885.0,,MACHI MISCHIEF,0,0,0
5886.0,,Machiavellian Exercitus,0,0,0
5887.0,,Machiavellian Insurrection,0,0,0
5888.0,,Machine Superiority,0,0,0
5889.0,,Machinis Stellarum,0,0,0
5890.0,,Mad Associates,0,0,0
5891.0,,Mad Citizens,0,0,0
5892.0,,Mad Men League,0,0,0
5893.0,,Mad Wolves,0,0,0
5894.0,,MAD3V1L,0,0,0
5895.0,,Madhouse,0,0,0
5896.0,,Madhouse.,0,0,0
5897.0,,Madhouse.,0,0,0
5898.0,,Madhouse.,0,0,0
5899.0,,Madhouse.,0,0,0
5900.0,,Madhouse.,0,0,0
5901.0,,Madz Republic,0,0,0
5902.0,,Maelstrom Alliance,0,0,0
5903.0,,Maelstrom Industrial Alliance,0,0,0
5904.0,,Mafia Horde,0,0,0
5905.0,,Magellan Empire,0,0,0
5906.0,,Magellan Project,0,0,0
5907.0,,Magellan's Enterprises,0,0,0
5908.0,,Maggie's Magical Malliance,0,0,0
5909.0,,Maggot Marines,0,0,0
5910.0,,Magic Carpet Ride,0,0,0
5911.0,,Magic Feather,0,0,0
5912.0,,Magic People.,0,0,0
5913.0,,Magic's Vision,0,0,0
5914.0,,MagiTech Corp,0,0,0
5915.0,,Magna Digitus,0,0,0
5916.0,,Magna Ordo,0,0,0
5917.0,,MAGNIS NATIONIBUS,0,0,0
5918.0,,Magnum Opus.,0,0,0
5919.0,,Magnus Manus,0,0,0
5920.0,,Main Force Patrol,0,0,0
5921.0,,Majesta Empire,0,0,0
5922.0,,Majesta Empire,0,0,0
5923.0,,Majesta Empire,0,0,0
5924.0,,Majesta Frontier Alliance,0,0,0
5925.0,,Major Ping Tabs,0,0,0
5926.0,,Majority Agency for Joint Intelligence,0,0,0
5927.0,,MAK Mafia,0,0,0
5928.0,,Make A Wish Foundation,0,0,0
5929.0,,Make Amarr Great Again,0,0,0
5930.0,,Make Amarr Great Again.,0,0,0
5931.0,,Make Anoikis Great Again,0,0,0
5932.0,,Make Derelik Great,0,0,0
5933.0,,Make Eve Great Again...,0,0,0
5934.0,,Make Everyone's Wallet Green Again,0,0,0
5935.0,,MAKE OR BRAKE,0,0,0
5936.0,,Malachai Fa'an,0,0,0
5937.0,,Malcoms Brown Coat Alliance,0,0,0
5938.0,,Malcula Templum,0,0,0
5939.0,,Malding Pass Holdings,0,0,0
5940.0,,Malefic Aspects,0,0,0
5941.0,,Malefic Motives,0,0,0
5942.0,,Malevolent Mercenaries Alliance,0,0,0
5943.0,,Malevolent Mercenary Group,0,0,0
5944.0,,Malice Alliance,0,0,0
5945.0,,Malice.,0,0,0
5946.0,,Malicious Intent Gentleman's Club,0,0,0
5947.0,,Malicious Intent Gentleman's Club,0,0,0
5948.0,,Malicious Rage,0,0,0
5949.0,,Mallardovia,0,0,0
5950.0,,Malleus et Victoriam,0,0,0
5951.0,,Malleus Maleficarum.,0,0,0
5952.0,,Malleus Veritas,0,0,0
5953.0,,Malum Exuro,0,0,0
5954.0,,Mamrvelous Dahling,0,0,0
5955.0,,Man Can Never Be Hot,0,0,0
5956.0,,Management Alliance,0,0,0
5957.0,,Manami Group,0,0,0
5958.0,,ManBearPig Hunters' Club,0,0,0
5959.0,,Mandalorian Imperium,0,0,0
5960.0,,Mandalorian Imperium,0,0,0
5961.0,,Mandalorian Knights,0,0,0
5962.0,,Manhattan Project.,0,0,0
5963.0,,Manic Miners Alliance,0,0,0
5964.0,,Manic Miners Alliance,0,0,0
5965.0,,Manic Miners Corporation Alliance,0,0,0
5966.0,,Manic Nomads,0,0,0
5967.0,,Manic Nomads,0,0,0
5968.0,,Manic State,0,0,0
5969.0,,Manicorns,0,0,0
5970.0,,Manifest Destiny.,0,0,0
5971.0,,Manifest Destiny...,0,0,0
5972.0,,Manifesto.,0,0,0
5973.0,,manufacturing disaster,0,0,0
5974.0,,Manufacturing Syndicate,0,0,0
5975.0,,Many Of Honour,0,0,0
5976.0,,MARABUNTA,0,0,0
5977.0,,Marauder Sydicate,0,0,0
5978.0,,Marauder Syndicate,0,0,0
5979.0,,Marche ou Creve,0,0,0
5980.0,,Mare Incognitum,0,0,0
5981.0,,Mare Tranquillitatis,0,0,0
5982.0,,Margin Trading Alliance,0,0,0
5983.0,,Margins of Risk,0,0,0
5984.0,,Marine Division,0,0,0
5985.0,,Marine Division,0,0,0
5986.0,,Marinello Federation,0,0,0
5987.0,,Marinello Federation,0,0,0
5988.0,,Market and Contract PVP,0,0,0
5989.0,,Market Power,0,0,0
5990.0,,Markonius Empire,0,0,0
5991.0,,Marm1te,0,0,0
5992.0,,Marooned Associates,0,0,0
5993.0,,Mars Manufactorum,0,0,0
5994.0,,Mars University,0,0,0
5995.0,,MARS WARFARE CENTRE,0,0,0
5996.0,,Maru Ka'ge,0,0,0
5997.0,,Maru Ka'ge,0,0,0
5998.0,,Masayoshi-kan Keiretsu,0,0,0
5999.0,,Mashen T'plak,0,0,0
6000.0,,Maskhal Alliance,0,0,0
6001.0,,Masonic Legion,0,0,0
6002.0,,MASQUERADE.,0,0,0
6003.0,,Mass - Effect,0,0,0
6004.0,,Mass Carnage,0,0,0
6005.0,,Mass Consortium Alliance,0,0,0
6006.0,,Mass Destruction.,0,0,0
6007.0,,Mass Effect.,0,0,0
6008.0,,Mass Misfire,0,0,0
6009.0,,Mass Overload,0,0,0
6010.0,,Massa Interitum,0,0,0
6011.0,,Massive Attack.,0,0,0
6012.0,,Massive Dynamic Alliance,0,0,0
6013.0,,Massive Dynamics LLC,0,0,0
6014.0,,Massive Intergalactic Love Klub,0,0,0
6015.0,,Massively Alliance,0,0,0
6016.0,,Master Baiter Fish Lotion,0,0,0
6017.0,,Masters of Flying Objects,0,0,0
6018.0,,Masters of Flying Objects,0,0,0
6019.0,,Masters of Flying Objects,0,0,0
6020.0,,Masters of Flying Objects,0,0,0
6021.0,,Masters of Muppets,0,0,0
6022.0,,Masters of Ownage..,0,0,0
6023.0,,Masters of Solar Chaos,0,0,0
6024.0,,Masterz of Puppetz,0,0,0
6025.0,,Mata Hari's Legacy,0,0,0
6026.0,,Mata Hari's Legacy,0,0,0
6027.0,,Matar Alliance,0,0,0
6028.0,,Matar Liberation Front,0,0,0
6029.0,,Matari Expeditionary Unit,0,0,0
6030.0,,Matari Legion,0,0,0
6031.0,,Matari Raiders,0,0,0
6032.0,,Matari Safari,0,0,0
6033.0,,Matari Visionary Coalition,0,0,0
6034.0,,Matatabi Shugoteki,0,0,0
6035.0,,Mater Momento Mori,0,0,0
6036.0,,Mathematically Correct Alliance,0,0,0
6037.0,,MATOU Alliance,0,0,0
6038.0,,Matrioshka Brain,0,0,0
6039.0,,Mature Decadence,0,0,0
6040.0,,Maximum Pressure,0,0,0
6041.0,,Maximum Yarrage.,0,0,0
6042.0,,Mayhem and Destruction,0,0,0
6043.0,,Mayhem Conglomerate,0,0,0
6044.0,,Mayhem in the Twilight,0,0,0
6045.0,,Mayhem.,0,0,0
6046.0,,Mayhem.,0,0,0
6047.0,,McMorris and Associates,0,0,0
6048.0,,Me and my shitty cat,0,0,0
6049.0,,Meakhai Conglomerate,0,0,0
6050.0,,Mean Coalition,0,0,0
6051.0,,Means TO Oppression,0,0,0
6052.0,,MeatSausage EXPRESS,0,0,0
6053.0,,MEC Alliance,0,0,0
6054.0,,Mech Ops Syndicate,0,0,0
6055.0,,Mechanical Pirahnas,0,0,0
6056.0,,Mechanicum Industries,0,0,0
6057.0,,Mechanicus Macabre,0,0,0
6058.0,,Medieval,0,0,0
6059.0,,Mediterranean Meatloaf Bobbers Please Ignore,0,0,0
6060.0,,Mediterranean Meatloaf Bobbers Please Ignore,0,0,0
6061.0,,Meerkat Federation,0,0,0
6062.0,,Meet The Bandits.,0,0,0
6063.0,,Meet Your Creators,0,0,0
6064.0,,Mega Dreamcats,0,0,0
6065.0,,Megalodon Empire,0,0,0
6066.0,,MEGALOMANIACAL KILLERS,0,0,0
6067.0,,Melgon Fathom Corporation Alliance,0,0,0
6068.0,,Meliora Cogito,0,0,0
6069.0,,Memberberries,0,0,0
6070.0,,Meme. Team. 6. Associates.,0,0,0
6071.0,,MEME..,0,0,0
6072.0,,Memento Draconis,0,0,0
6073.0,,Memento Draconis,0,0,0
6074.0,,Memento Draconis,0,0,0
6075.0,,Memetic Infection,0,0,0
6076.0,,Men with Fancy Hats,0,0,0
6077.0,,Men with Fancy Hats,0,0,0
6078.0,,Mentally Unstable Muppets,0,0,0
6079.0,,MERC Research and Development Holdings,0,0,0
6080.0,,Mercatura Group,0,0,0
6081.0,,Mercenaries for Hire,0,0,0
6082.0,,Mercenaries for Hire,0,0,0
6083.0,,Mercenaries.,0,0,0
6084.0,,Mercenary Alliance,0,0,0
6085.0,,Mercenary Army,0,0,0
6086.0,,Mercenary Assassins,0,0,0
6087.0,,Mercenary Coalition,0,0,0
6088.0,,Mercenary Forces.,0,0,0
6089.0,,Mercenary Services,0,0,0
6090.0,,Merchant CiCi Group,0,0,0
6091.0,,Merciless.,0,0,0
6092.0,,Mercoxit Skyes,0,0,0
6093.0,,MERCURY RISING.,0,0,0
6094.0,,Mercury Seven,0,0,0
6095.0,,Mercy Killers,0,0,0
6096.0,,Mercy Killers,0,0,0
6097.0,,Meridian Group,0,0,0
6098.0,,Meta Prime.,0,0,0
6099.0,,Meta Prime.,0,0,0
6100.0,,Meta Prime.,0,0,0
6101.0,,Meta-Universe,0,0,0
6102.0,,Meta-Universe,0,0,0
6103.0,,Meta-Universe,0,0,0
6104.0,,META.VERSE,0,0,0
6105.0,,Metallicus Vehementi,0,0,0
6106.0,,Metaphysical Necrosis,0,0,0
6107.0,,Metaphysical Utopian Society Enterprises,0,0,0
6108.0,,Metastar Syndicate,0,0,0
6109.0,,Metatron Inc. Alliance,0,0,0
6110.0,,Meteor Blitzkrieg,0,0,0
6111.0,,Meteor Inc,0,0,0
6112.0,,Method Alliance,0,0,0
6113.0,,Method Alliance,0,0,0
6114.0,,Method of Loki,0,0,0
6115.0,,Methodically Assured Destruction,0,0,0
6116.0,,Methodically Assured Destruction,0,0,0
6117.0,,Methods and Mayhem,0,0,0
6118.0,,Methods of Mayhem Alliance,0,0,0
6119.0,,Methods of Mayhem Alliance,0,0,0
6120.0,,Metropolis Defence,0,0,0
6121.0,,MGLA Russian Space Alliance,0,0,0
6122.0,,Mi Rovi,0,0,0
6123.0,,Micro Machines,0,0,0
6124.0,,Micro-Aggression Pact,0,0,0
6125.0,,Micron Inc.,0,0,0
6126.0,,MICROTECH Atomic Fertilizer Intersperse Alliance,0,0,0
6127.0,,Middle Aged Mayhem,0,0,0
6128.0,,Middle of Nowhere,0,0,0
6129.0,,Midgard Enterprises,0,0,0
6130.0,,MIDGET CHUCKERS,0,0,0
6131.0,,Midget Mangina Spelunking Society,0,0,0
6132.0,,Midnight Asylum,0,0,0
6133.0,,Midnight Club,0,0,0
6134.0,,Midnight Space Syndicate,0,0,0
6135.0,,Midnight's Edge,0,0,0
6136.0,,Midway Empire.,0,0,0
6137.0,,Mighty Irken Empire Alliance,0,0,0
6138.0,,MIGHTY PUBLORD OF BROHAN,0,0,0
6139.0,,Mighty Wings.,0,0,0
6140.0,,Mighty.,0,0,0
6141.0,,Migrants of the Void,0,0,0
6142.0,,Mildly Annoyed,0,0,0
6143.0,,Mildly Intoxicated,0,0,0
6144.0,,Mildly Qualified,0,0,0
6145.0,,Mildly Sober,0,0,0
6146.0,,Militaires Sans Frontieres.,0,0,0
6147.0,,Militant Industry for New Eden Resource Security,0,0,0
6148.0,,Military and Industrial Assembly,0,0,0
6149.0,,Military Armament Research Syndicate,0,0,0
6150.0,,Military Armaments Research Systems Syndicate,0,0,0
6151.0,,Militia of the Damned Alliance,0,0,0
6152.0,,Milk Of The Poppy,0,0,0
6153.0,,Milky Way.,0,0,0
6154.0,,Millitary Industrialists Coalition,0,0,0
6155.0,,Minae Empire,0,0,0
6156.0,,Mind the Gap.,0,0,0
6157.0,,Mind-Meld,0,0,0
6158.0,,MIND.GAME,0,0,0
6159.0,,Mind.Games,0,0,0
6160.0,,Mindflood Projections,0,0,0
6161.0,,Mindless Ambitions,0,0,0
6162.0,,Mine V,0,0,0
6163.0,,Miner Threat Syndicate,0,0,0
6164.0,,Mineral Excavations and Combat Innovations,0,0,0
6165.0,,MIneral Ore Reclamation Industrial Alliance,0,0,0
6166.0,,Miners United,0,0,0
6167.0,,Miners In New Eden Securities,0,0,0
6168.0,,Miners Lounge Alliance,0,0,0
6169.0,,Miners Rebellion,0,0,0
6170.0,,Miners Union 556,0,0,0
6171.0,,Miners With Attitude,0,0,0
6172.0,,Miners With Teeth,0,0,0
6173.0,,Miners' Militia,0,0,0
6174.0,,Mining and Builders Guild,0,0,0
6175.0,,Mining and Grinding,0,0,0
6176.0,,Mining Build War Darknes Alliance,0,0,0
6177.0,,MIning Expeditionary Alliance,0,0,0
6178.0,,MIning Expeditionary Alliance,0,0,0
6179.0,,Mining is Funn,0,0,0
6180.0,,Mining Trade Allegiance,0,0,0
6181.0,,Mining Volition,0,0,0
6182.0,,Minionki University,0,0,0
6183.0,,Minions with Fartguns,0,0,0
6184.0,,Ministry of Agressive Destruction,0,0,0
6185.0,,Ministry of Alteration,0,0,0
6186.0,,Ministry Of Amarrian Secret Service,0,0,0
6187.0,,Ministry Of Amarrian Secret Service,0,0,0
6188.0,,Ministry of Information,0,0,0
6189.0,,Ministry of Information,0,0,0
6190.0,,Ministry of Silly Fleets,0,0,0
6191.0,,Ministry of Silly Walks,0,0,0
6192.0,,Ministry of Static Enterprises,0,0,0
6193.0,,Ministry.of.Chaos,0,0,0
6194.0,,Minmatar Conglomerate,0,0,0
6195.0,,Minmatar Empire,0,0,0
6196.0,,Minmatar Lives Matter.,0,0,0
6197.0,,Minmatar Republic Marines,0,0,0
6198.0,,Minmatar Republic Marines,0,0,0
6199.0,,Minmitar Celestial Industries,0,0,0
6200.0,,MinMMO.org Alliance,0,0,0
6201.0,,Minnick.Empire,0,0,0
6202.0,,Minor Threat Productions,0,0,0
6203.0,,Minor Threat.,0,0,0
6204.0,,MinTek Conglomerate,0,0,0
6205.0,,Minuit.,0,0,0
6206.0,,MinuteMen.,0,0,0
6207.0,,Mirco-Aggression Pact,0,0,0
6208.0,,Miserable Ones,0,0,0
6209.0,,Miserable Plebeians,0,0,0
6210.0,,Misfits Alliance,0,0,0
6211.0,,Misfits Alliance,0,0,0
6212.0,,Misfits coalition,0,0,0
6213.0,,Misfits of H3ll and Damnation,0,0,0
6214.0,,Mission and Conduit Runners Alliance,0,0,0
6215.0,,Mission Control.,0,0,0
6216.0,,Mission Runners Alliance,0,0,0
6217.0,,MissionCorp Alliance,0,0,0
6218.0,,Mistakes Were Made.,0,0,0
6219.0,,Mithril Organization,0,0,0
6220.0,,MITSUI SUMITOMO GROUP,0,0,0
6221.0,,Mix Berry,0,0,0
6222.0,,Mjolnir Alliance,0,0,0
6223.0,,MKULTRA.,0,0,0
6224.0,,MMXV Alliance,0,0,0
6225.0,,Moar Tears,0,0,0
6226.0,,Mobile Infantry,0,0,0
6227.0,,Mobile Infantry,0,0,0
6228.0,,Mobius Confederacy,0,0,0
6229.0,,Moebius Consortium,0,0,0
6230.0,,Moeror Vadum Terminus,0,0,0
6231.0,,Molden Heath Alliance,0,0,0
6232.0,,Molon.Labe,0,0,0
6233.0,,Molten Alliance,0,0,0
6234.0,,Molteron,0,0,0
6235.0,,Momentum Alliance,0,0,0
6236.0,,Moms Basement Command Center,0,0,0
6237.0,,Monad Incorporation,0,0,0
6238.0,,Monad Incorporation,0,0,0
6239.0,,Monastic Mandate,0,0,0
6240.0,,Monastic State of Heimatar and Metropolis,0,0,0
6241.0,,MoneyBox,0,0,0
6242.0,,Mongoose Legion,0,0,0
6243.0,,Monkey Religion,0,0,0
6244.0,,Monks of War.,0,0,0
6245.0,,MONOLITHIC IMPERIAL EMPIRE,0,0,0
6246.0,,Monopoly Money Operations,0,0,0
6247.0,,Monroe Federation,0,0,0
6248.0,,Monroe Federation Alliance,0,0,0
6249.0,,Monroe Republic Alliance,0,0,0
6250.0,,MonsterISK.com,0,0,0
6251.0,,Moon and Stars Alliance,0,0,0
6252.0,,Moon Guardians,0,0,0
6253.0,,Moon Miners Coalition,0,0,0
6254.0,,Moon Raeder,0,0,0
6255.0,,Moon Tribe,0,0,0
6256.0,,Moon Walkers.,0,0,0
6257.0,,Moon Walkers.,0,0,0
6258.0,,Moon Warriors,0,0,0
6259.0,,Moon Warriors,0,0,0
6260.0,,MoonCom Alliance,0,0,0
6261.0,,Moonless Peak,0,0,0
6262.0,,Moonlight Combo,0,0,0
6263.0,,Moonlight Industry and Acquisitions,0,0,0
6264.0,,Moons Support Group,0,0,0
6265.0,,MoonShine Consortium,0,0,0
6266.0,,Moonshine Federation,0,0,0
6267.0,,Moonstar Investments,0,0,0
6268.0,,Moonswarm Federation,0,0,0
6269.0,,MoonSwarm.,0,0,0
6270.0,,Moontard Syndicate,0,0,0
6271.0,,Moose Federation,0,0,0
6272.0,,Moose Partners,0,0,0
6273.0,,Moral Contradiction,0,0,0
6274.0,,Moral Decay.,0,0,0
6275.0,,Morbid Atrocity,0,0,0
6276.0,,Morbid Atrocity,0,0,0
6277.0,,Mordor Imperium II,0,0,0
6278.0,,Mordus Angels,0,0,0
6279.0,,MORE.DPS,0,0,0
6280.0,,Morning star material extraction,0,0,0
6281.0,,Morningstar Alliance,0,0,0
6282.0,,Morningstar technologies,0,0,0
6283.0,,MORS CERTA,0,0,0
6284.0,,Mors ex Elementis,0,0,0
6285.0,,Mors Ultima Ratio.,0,0,0
6286.0,,Morsus Empire,0,0,0
6287.0,,Mort's Empire,0,0,0
6288.0,,Mortal - Strike,0,0,0
6289.0,,Mortal Construction,0,0,0
6290.0,,Mortal Reconstruction,0,0,0
6291.0,,Mortal Reconstruction,0,0,0
6292.0,,Mortem Sigil,0,0,0
6293.0,,Mortis Primus,0,0,0
6294.0,,Mortum De Vanguard,0,0,0
6295.0,,Mortum Ravagers,0,0,0
6296.0,,Mortuus.,0,0,0
6297.0,,Mos Vape Heavy Industries,0,0,0
6298.0,,Most Usual Suspects,0,0,0
6299.0,,Most Valuable Player,0,0,0
6300.0,,Mostly AFK,0,0,0
6301.0,,Mostly AFK,0,0,0
6302.0,,Mostly Clueless,0,0,0
6303.0,,Mostly Cookie,0,0,0
6304.0,,Mostly Hammered,0,0,0
6305.0,,Mostly Mismanaged,0,0,0
6306.0,,Mostly Stable,0,0,0
6307.0,,Motivated and Determined,0,0,0
6308.0,,Motivated Thinkers,0,0,0
6309.0,,MOTO-RINZLER,0,0,0
6310.0,,Motormouth Inc.,0,0,0
6311.0,,Mount Fire God Hospital,0,0,0
6312.0,,Mountain Sprouts,0,0,0
6313.0,,Mournival Alliance,0,0,0
6314.0,,Mouth Trumpet Cavalry,0,0,0
6315.0,,Move Along Alliance,0,0,0
